Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Min,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Min,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Fwd PSH Flags,Bwd Packets/s,Min Packet Length,FIN Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Init_Win_bytes_forward,Init_Win_bytes_backward,min_seg_size_forward,Active Mean,Active Std,Idle Std,Label_cleaned
7187822,4,24,6,0,0,3.338980848,0.556496808,2395940.667,3,3,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1002.0,0.0,0.0,1
926332,3,26,0,5840,0,12558.13251,8.636212503,132333.1429,4,162,926328,231582.0,0,5.397632814,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
710992,3,26,0,4380,0,16353.20791,12.65837028,88874.0,48,138,710928,142185.6,0,8.438913518,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
371023,3,26,0,7300,0,31337.67987,18.86675489,61837.16667,33,209,370990,123663.3333,0,10.78100279,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
142823,48,1319,0,2896,0,740160.8985,707.1690134,1428.23,0,48,119552,2299.076923,0,371.0886902,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
870372,3,26,0,7300,0,13365.54944,9.191472152,124338.8571,1,1,870371,217592.75,0,5.744670095,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
3165705,4,24,6,0,0,7.581249674,1.263541612,1055235.0,312,312,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
306836,3,442,0,859,0,4279.158899,22.81348994,51139.33333,1,23349,283546,94515.33333,0,13.03627997,0,0,1,0,0,1,8192,31,20,0.0,0.0,0.0,0
278645,3,12,0,0,0,43.06554935,14.35518312,92881.66667,96,63391,0,0.0,0,3.58879578,0,0,1,0,0,0,8192,29200,20,0.0,0.0,0.0,0
75249,1,55,55,111,111,2206.009382,26.57842629,75249.0,75249,0,0,0.0,0,13.28921315,55,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
8793774,5,30,6,0,0,3.411504549,0.568584091,2198443.5,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1010.0,0.0,0.0,1
96738,3,26,0,4380,0,120252.6412,93.03479501,12092.25,3,3,96635,19327.0,0,62.02319668,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
61978812,18,971,0,2920,0,311.7194308,0.629247298,1631021.368,3,48,61900000,3095454.4,0,0.338825468,0,0,1,0,0,1,8192,127,20,3673285.0,0.0,0.0,0
330,2,74,37,99,99,824242.4242,12121.21212,110.0,1,1,2,2.0,0,6060.606061,37,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
3,2,12,6,0,0,4000000.0,666666.6667,3.0,3,3,0,0.0,0,0.0,6,0,0,1,0,0,360,-1,20,0.0,0.0,0.0,0
24,1,6,6,6,6,500000.0,83333.33333,24.0,24,0,0,0.0,0,41666.66667,6,0,0,1,1,1,351,258,20,0.0,0.0,0.0,0
113810738,18,1389,0,796,0,33.23939434,0.289955066,3556585.563,98,23998,114000000,8127617.286,0,0.131797757,0,0,1,0,0,0,8192,292,20,549567.1818,1713305.366,701135.7197,0
156,2,88,44,60,60,1333333.333,25641.02564,52.0,3,3,3,3.0,0,12820.51282,44,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
119885930,24,3135,0,1706,0,86.99936681,0.358674283,2854426.905,31,48,114000000,6346898.944,0,0.158483986,0,0,1,0,0,0,8192,70,20,343035.4167,1136012.947,1266536.162,0
72179774,8,56,0,8675,0,161.5826616,0.180105856,6014981.167,14,57,1112245,278061.25,0,0.069271483,0,0,0,1,0,0,256,229,20,725.0,0.0,39000000.0,1
1632,3,26,0,4380,0,7128063.725,5514.705882,204.0,3,48,1466,293.2,0,3676.470588,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
113869,3,26,0,4380,0,102161.2555,79.03819301,14233.625,3,65,113747,22749.4,0,52.69212867,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
5571403,4,24,6,0,0,4.307712079,0.717952013,1857134.333,333,333,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,668.0,0.0,0.0,1
4,3,43,6,0,0,10800000.0,750000.0,2.0,1,1,0,0.0,0,0.0,6,0,0,1,0,0,65,-1,20,0.0,0.0,0.0,0
2050967,4,24,6,0,0,11.70179725,1.950299542,683655.6667,4,4,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
9941,56,112944,0,6,6,11400000.0,9958.756664,101.4387755,0,1,9869,234.9761905,0,4325.520571,0,0,0,1,0,0,61,0,32,0.0,0.0,0.0,0
23540,1,55,55,71,71,5352.591334,84.9617672,23540.0,23540,0,0,0.0,0,42.4808836,55,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
119950957,25,18253,0,438,0,175.946908,0.450183986,2263225.604,3,347,120000000,4280258.25,0,0.241765474,0,0,1,0,0,1,8192,2041,20,981320.7273,2012195.672,192607.6981,0
550852,3,26,0,7215,0,21118.19509,14.52295716,78693.14286,4,18,550756,137689.0,0,9.076848228,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
157,2,88,44,60,60,1324840.764,25477.70701,52.33333333,3,3,3,3.0,0,12738.8535,44,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
13742485,11,1491,0,2920,0,641.8780883,1.528107908,687124.25,3,209,13700000,1524299.667,0,0.727670432,0,0,1,0,0,0,8192,255,20,3843163.0,0.0,0.0,0
831859,3,26,0,4380,0,13984.3411,10.81914122,103982.375,3,18,831805,166361.0,0,7.212760816,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
13487,3,26,0,5840,0,862089.4194,667.3092608,1685.875,47,283,13438,2687.6,0,444.8728405,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
876002,3,26,0,5840,0,13272.80075,7.990849336,146000.3333,34,34,875912,291970.6667,0,4.566199621,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
72263056,15,1356,0,1806,0,93.98993588,0.415149893,2491829.517,32,37008,72200000,5159011.286,0,0.207574947,0,0,1,0,0,1,8192,1013,20,131822.0,249454.9501,28523.31655,0
12611,10,14480,0,6,6,1151058.6,1268.733645,840.7333333,7,50,1193,238.6,0,475.775117,0,0,0,1,0,0,61,0,32,0.0,0.0,0.0,0
915538,3,26,0,11595,0,12706.19024,7.645777674,152589.6667,5,93,915491,305163.6667,0,4.369015814,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
154252,5,30,6,0,0,194.4869434,32.41449057,38563.0,315,315,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
6037912,5,30,6,0,0,4.968605041,0.82810084,1509478.0,3,3,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,4006.0,0.0,0.0,1
23930,2,68,34,211,211,20476.38947,167.1541997,7976.666667,3,4,3,3.0,0,83.57709987,34,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
142470,46,1331,0,4344,0,772667.9301,744.0162841,1356.857143,1,1,119446,2024.508475,0,421.1412929,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
1038982,4,24,6,0,0,23.09953397,3.849922328,346327.3333,409,409,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
31720024,12,1762,0,1774,0,279.6340885,0.662042374,1586001.2,24,63896,31700000,3957030.25,0,0.283732446,0,0,1,0,0,0,8192,1047,20,3081832.0,4268245.024,13623.82635,0
8067814,4,24,6,0,0,2.974783504,0.495797251,2689271.333,0,0,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,3.0,0.0,0.0,1
737,2,37,6,6,6,58344.64043,4070.556309,368.5,149,737,0,0.0,1,1356.852103,6,0,0,1,0,0,62,0,20,0.0,0.0,0.0,0
5035810,4,24,6,0,0,4.765866862,0.794311144,1678603.333,266,266,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,805.0,0.0,0.0,1
1271648,3,26,0,5840,0,9147.971766,7.077430232,158956.0,3,49,1271544,254308.8,0,4.718286822,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
977611,3,26,0,7215,0,11899.41603,9.206115725,122201.375,18,18,977525,195505.0,0,6.137410483,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
93196139,2,104,48,120,99,3.465808814,0.042920233,31100000.0,23524,93200000,93100000,93100000.0,0,0.021460116,48,0,0,0,0,1,-1,-1,20,71252.0,0.0,0.0,0
23634,1,75,75,157,157,9816.366252,84.623847,23634.0,23634,0,0,0.0,0,42.3119235,75,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
143392,48,1319,0,2896,0,737223.834,788.0495425,1280.285714,0,0,119669,1869.828125,0,453.3028342,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
5434517,3,12,0,0,0,2.208107915,0.736035972,1811505.667,39,36551,0,0.0,0,0.184008993,0,0,1,0,0,0,8192,42780,20,0.0,0.0,0.0,0
4,2,12,6,0,0,3000000.0,500000.0,4.0,4,4,0,0.0,0,0.0,6,0,0,1,0,0,913,-1,20,0.0,0.0,0.0,0
5644209,4,24,6,0,0,4.252145872,0.708690979,1881403.0,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,4.0,0.0,0.0,1
337743,3,26,0,7215,0,34425.58395,20.72581815,56290.5,5,309,337738,112579.3333,0,11.84332466,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
70075,4,172,43,144,144,6564.395291,85.62254727,14015.0,3,3,192,192.0,0,28.54084909,43,0,0,0,0,0,-1,-1,20,0.0,0.0,0.0,0
72154925,8,56,0,5840,0,161.6383081,0.19402695,5550378.846,15,39,1112087,222417.4,0,0.083154407,0,0,0,1,0,0,256,229,20,899.0,0.0,39000000.0,1
179,2,74,37,69,69,1184357.542,22346.36872,59.66666667,3,3,48,48.0,0,11173.18436,37,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
318,2,0,0,0,0,0.0,9433.962264,159.0,65,318,0,0.0,0,3144.654088,0,0,0,1,1,0,349,310,32,0.0,0.0,0.0,0
711137,3,26,0,5840,0,16349.87351,11.24959044,101591.0,46,46,711071,177767.75,0,7.030994028,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
16,3,18,6,6,6,1500000.0,250000.0,5.333333333,1,1,0,0.0,0,62500.0,6,0,0,1,0,0,256,229,20,0.0,0.0,0.0,1
26301,2,140,70,152,152,16881.4874,152.085472,8767.0,1,1,48,48.0,0,76.04273602,70,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
23689,1,51,51,67,67,4981.21491,84.42737135,23689.0,23689,0,0,0.0,0,42.21368568,51,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
142553,44,1319,0,4344,0,751818.6218,694.4785448,1454.622449,1,39,119493,2212.833333,0,385.8214138,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
199,2,90,45,61,61,1065326.633,20100.50251,66.33333333,3,3,3,3.0,0,10050.25126,45,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
373662,3,26,0,4380,0,31116.35649,24.08593863,46707.75,21,21,373570,74714.0,0,16.05729242,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
972591,3,26,0,11595,0,11960.83451,7.197269973,162098.5,5,98,972555,324185.0,0,4.112725699,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
10440135,5,30,6,0,0,2.873526061,0.47892101,2610033.75,326,326,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1190.0,0.0,0.0,1
47543,1,47,47,75,75,2566.098059,42.06718129,47543.0,47543,0,0,0.0,0,21.03359064,47,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
1660536,3,26,0,4380,0,7005.569286,5.419936695,207567.0,16,18,1660401,332080.2,0,3.61329113,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
144000,45,1319,0,4344,0,774333.3333,701.3888889,1440.0,0,1,119470,2172.181818,0,388.8888889,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
1723083,4,24,6,0,0,13.92852231,2.321420384,574361.0,213,213,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
143312,3,26,0,10135,0,81172.54661,55.82226192,20473.14286,4,50,143181,35795.25,0,34.8889137,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
705776,3,26,0,5840,0,16482.56671,12.75192129,88222.0,3,23,705628,141125.6,0,8.50128086,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
7,1,6,6,6,6,1714285.714,285714.2857,7.0,7,0,0,0.0,0,142857.1429,6,0,0,1,0,1,253,946,20,0.0,0.0,0.0,0
71422130,9,62,0,5755,0,163.2967261,0.196017677,5494010.0,0,0,829025,207256.25,0,0.070006313,0,0,0,1,0,0,256,229,20,2047962.0,0.0,0.0,1
905985,3,26,0,7215,0,12840.16844,8.83016827,129426.4286,3,3,905942,226485.5,0,5.518855169,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
101525,3,439,0,1460,0,27461.21645,78.79832554,14503.57143,1,29081,63196,15799.0,0,49.24895346,0,0,1,0,0,1,8192,237,20,0.0,0.0,0.0,0
96438,6,36,6,0,0,373.2968332,62.21613887,19287.6,317,317,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
102,1,0,0,6,6,117647.0588,29411.76471,51.0,49,0,49,49.0,0,19607.84314,0,0,0,1,0,2,939,0,32,0.0,0.0,0.0,0
77,1,6,6,6,6,155844.1558,25974.02597,77.0,77,0,0,0.0,0,12987.01299,6,0,0,1,1,1,29,229,20,0.0,0.0,0.0,0
206,2,86,43,59,59,990291.2621,19417.47573,68.66666667,3,3,48,48.0,0,9708.737864,43,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
4585737,4,24,6,0,0,5.233618936,0.872269823,1528579.0,357,357,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
23498,25,150,6,2896,0,2471274.151,2298.067921,443.3584906,1,2,23388,835.2857143,0,1234.147587,0,1,0,0,0,1,0,61,20,0.0,0.0,0.0,0
842785,3,26,0,10135,0,13803.04585,9.492337903,120397.8571,4,94,842695,210673.75,0,5.93271119,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
71399466,8,56,0,4380,0,163.2645264,0.196079898,5492266.615,14,118,296016,59203.2,0,0.084034242,0,0,0,1,0,0,256,229,20,882.0,0.0,41800000.0,1
604522,3,26,0,11595,0,19243.30297,11.57939661,100753.6667,6,49,604469,201489.6667,0,6.616798065,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
10072697,4,24,6,0,0,2.382678641,0.397113107,3357565.667,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1121.0,0.0,0.0,1
4726615,4,24,6,0,0,5.077629551,0.846271592,1575538.333,352,352,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
152597,42,1283,0,4344,0,635582.613,609.4484164,1658.663043,2,48,119066,2381.32,0,334.2136477,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
11658684,4,24,6,0,0,2.058551377,0.343091896,3886228.0,1002,1002,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,7001.0,0.0,0.0,1
29841695,15,1231,0,1460,0,223.9148949,0.871264183,1193667.8,1,1,342890,34289.0,0,0.36861177,0,0,1,0,0,0,65535,142,20,359260.0,0.0,0.0,0
142554,47,1313,0,2896,0,741515.4959,729.5481011,1384.019417,1,48,119512,2134.142857,0,399.8484785,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
28489,2,38,0,6,6,1544.455755,105.3038015,14244.5,63,28489,0,0.0,1,35.10126716,0,0,0,1,0,0,349,0,32,0.0,0.0,0.0,0
913392,3,26,0,10135,0,12736.04323,8.758561494,130484.5714,4,19,913358,228339.5,0,5.474100934,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
72268284,9,62,0,5840,0,161.3847646,0.20755993,5162020.286,0,0,854191,170838.2,0,0.083023972,0,0,0,1,0,0,256,229,20,2895015.0,0.0,0.0,1
10721734,10,2921,0,2071,0,1201.111686,2.145175398,487351.5455,3,3,10700000,890797.8333,0,1.212490442,0,0,1,0,0,1,8192,65,20,724822.0,0.0,0.0,0
125846,30,1169,0,4344,0,792794.3677,659.5362586,1534.707317,1,19,100568,1934.0,0,421.1496591,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
157,2,70,35,51,51,1095541.401,25477.70701,52.33333333,3,3,4,4.0,0,12738.8535,35,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
828797,3,26,0,5840,0,14028.767,10.85911267,103599.625,44,1017,828753,165750.6,0,7.239408444,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
52036,3,26,0,5840,0,223441.4636,172.9571835,6504.5,46,431,51907,10381.4,0,115.304789,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
66411,4,148,37,92,92,7769.797172,120.4619717,9487.285714,4,48,6105,2035.0,0,60.23098583,37,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
60122,1,55,55,111,111,2761.052527,33.26569309,60122.0,60122,0,0,0.0,0,16.63284655,55,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
71955213,9,62,0,8760,0,162.0869359,0.180667939,5996267.75,1,1,1365173,455057.6667,0,0.055590135,0,0,0,1,0,0,256,229,20,2038977.0,0.0,0.0,1
96309,4,148,37,94,94,5440.820692,83.06596476,13758.42857,1,1,65196,21732.0,0,41.53298238,37,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
23502,1,52,52,68,68,5105.94843,85.0991405,23502.0,23502,0,0,0.0,0,42.54957025,52,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
385145,3,26,0,11595,0,30188.63026,15.57854834,77029.0,99,478,385040,192520.0,0,7.789274169,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
185922,46,1319,0,4344,0,576370.7361,559.3743613,1805.067961,1,1,162870,2857.368421,0,311.9587784,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
8037798,5,30,6,0,0,3.732365506,0.622060918,2009449.5,2,2,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,999.0,0.0,0.0,1
8003,3,26,0,8675,0,1452830.189,874.671998,1333.833333,30,192,7949,2649.666667,0,499.8125703,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
6814,3,150,0,6,6,22894.04168,587.0267097,2271.333333,20,329,0,0.0,0,146.7566774,0,0,0,1,0,0,114,0,32,0.0,0.0,0.0,0
1709958,3,26,0,5840,0,6803.09107,5.263287168,213744.75,3,3,1709906,341981.2,0,3.508858112,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
245,2,94,47,175,175,1812244.898,16326.53061,81.66666667,48,49,48,48.0,0,8163.265306,47,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
1655810,17,1392,0,2836,0,3570.457963,24.15736105,42456.66667,3,175,1605120,72960.0,0,13.8904826,0,0,1,0,0,1,29200,175,32,0.0,0.0,0.0,0
5254984,2,120,57,191,118,81.63678519,0.761182146,1751661.333,23677,5146292,5231307,5231307.0,0,0.380591073,57,0,0,0,0,1,-1,-1,20,23677.0,0.0,0.0,0
2072737,4,24,6,0,0,11.57889303,1.929815505,690912.3333,220,220,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
64147,4,188,47,113,113,9977.083885,124.7135486,9163.857143,3,3,1642,547.3333333,0,62.35677428,47,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
48490,4,192,48,113,113,8620.33409,123.736853,9698.0,3,3,48,48.0,0,41.24561765,48,0,0,0,0,0,-1,-1,20,0.0,0.0,0.0,0
905592,3,26,0,7215,0,12845.74069,8.8340003,129370.2857,4,4,905545,226386.25,0,5.521250188,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
23574,1,64,64,117,117,7677.950284,84.83922966,23574.0,23574,0,0,0.0,0,42.41961483,64,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
110346,3,26,0,4380,0,105422.9424,81.56163341,13793.25,3,4,110226,22045.2,0,54.37442227,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
978944,3,26,0,4380,0,11883.21293,9.193580021,122368.0,3,3,978912,195782.4,0,6.129053347,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
302935,3,65,6,0,0,214.5674815,9.90311453,151467.5,4,4,0,0.0,0,0.0,6,0,0,1,0,0,63659,-1,20,0.0,0.0,0.0,0
115249410,27,8768,0,2800,0,118.1784792,0.485902704,2095443.818,48,37977,115000000,4114697.643,0,0.251628186,0,0,1,0,0,1,8192,12860,20,1527957.6,3147266.4,23522.08783,0
117750069,26,4167,0,1521,0,107.3799795,0.407643073,2505320.617,3,3,112000000,5342910.048,0,0.186836409,0,0,1,0,0,0,8192,1178,20,175218.8333,525159.1303,1295185.3,0
100696,1,56,56,174,174,2284.102646,19.86176214,100696.0,100696,0,0,0.0,0,9.930881068,56,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
1937302,3,26,0,5840,0,6004.742678,4.645636044,242162.75,3,55,1937177,387435.4,0,3.097090696,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
77807512,8,56,0,5840,0,149.8955525,0.179931213,5985193.231,3,17,890011,178002.2,0,0.077113377,0,0,0,1,0,0,256,229,20,870.0,0.0,46200000.0,1
71687906,8,56,0,11595,0,162.6913192,0.167392252,6517082.364,5,33,871799,290599.6667,0,0.055797417,0,0,0,1,0,0,256,229,20,733.0,0.0,42500000.0,1
199,2,64,32,48,48,804020.1005,20100.50251,66.33333333,48,49,48,48.0,0,10050.25126,32,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
1550949,2,12,6,0,0,7.737198322,1.289533054,1550949.0,1550949,1550949,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,0
123,1,6,6,6,6,97560.97561,16260.1626,123.0,123,0,0,0.0,0,8130.081301,6,0,0,1,1,1,360,255,20,0.0,0.0,0.0,0
51182369,9,472,0,1390,0,36.61417079,0.351683604,3010727.588,65,37010,51100000,6393178.0,0,0.175841802,0,0,1,0,0,1,8192,946,20,78123.4,92137.53739,47845.24132,0
95912,4,128,32,136,136,4170.489615,62.55734423,19182.4,1,1,3,3.0,0,20.85244808,32,0,0,0,0,0,-1,-1,20,0.0,0.0,0.0,0
72574192,8,56,0,5840,0,160.7045105,0.19290604,5582630.154,1,1,313896,62779.2,0,0.082674017,0,0,0,1,0,0,256,229,20,995.0,0.0,36900000.0,1
434298,9,549,0,1420,0,8551.73176,39.14362949,27143.625,3,3,318559,45508.42857,0,18.42053152,0,0,1,0,0,0,8192,123,20,0.0,0.0,0.0,0
6088411,5,30,6,0,0,4.927394028,0.821232338,1522102.75,200,200,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1782.0,0.0,0.0,1
1076029,5,30,6,0,0,27.88028947,4.646714912,269007.25,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
6804933,7,617,0,141,0,113.1532081,1.616474402,680493.3,4,4,649414,216471.3333,0,0.587808873,0,0,1,0,0,0,8192,55,20,681848.0,0.0,0.0,0
72084492,8,56,0,5840,0,161.7130076,0.180343922,6007041.0,58,211,308990,77247.5,0,0.069363047,0,0,0,1,0,0,256,229,20,892.0,0.0,39700000.0,1
80,1,6,6,6,6,150000.0,25000.0,80.0,80,0,0,0.0,0,12500.0,6,0,0,1,1,1,123,255,20,0.0,0.0,0.0,0
3880673,9,758,0,1460,0,1929.562218,4.896057978,215592.9444,3,3010,3765388,418376.4444,0,2.57687262,0,0,1,0,0,1,8192,31088,20,0.0,0.0,0.0,0
48660,4,164,41,113,113,8014.796547,123.3045623,9732.0,1,1,49,49.0,0,41.10152076,41,0,0,0,0,0,-1,-1,20,0.0,0.0,0.0,0
196,2,116,58,74,74,1346938.776,20408.16327,65.33333333,48,48,48,48.0,0,10204.08163,58,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
48639,4,132,33,81,81,6044.532166,123.3577993,9727.8,3,3,3,3.0,0,41.11926643,33,0,0,0,0,0,-1,-1,32,0.0,0.0,0.0,0
16061,3,26,0,4380,0,723927.5263,560.3636137,2007.625,21,416,16040,3208.0,0,373.5757425,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
10050722,4,24,6,0,0,2.387888154,0.397981359,3350240.667,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,4.0,0.0,0.0,1
2156293,5,30,6,0,0,13.91276603,2.318794338,539073.25,199,199,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
1281344,3,26,0,7215,0,9078.748564,6.243444383,183049.1429,3,3,1281219,320304.75,0,3.90215274,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
1292844,3,26,0,4380,0,8997.992024,6.961396735,161605.5,3,4,1292719,258543.8,0,4.640931156,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
227378,4,184,46,108,108,1759.185145,26.38777718,45475.6,4,4,65,65.0,0,8.795925727,46,0,0,0,0,0,-1,-1,20,0.0,0.0,0.0,0
71864926,8,56,0,5840,0,162.2905727,0.194809913,5528071.231,4,36,821819,164363.8,0,0.083489963,0,0,0,1,0,0,256,229,20,723.0,0.0,41800000.0,1
87517,3,26,0,5840,0,132922.7464,102.8371631,10939.625,4,4,87419,17483.8,0,68.55810871,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
828253,3,26,0,8760,0,14037.98115,8.45152387,138042.1667,117,1004,828136,276045.3333,0,4.829442211,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
1037697,3,26,0,4380,0,11210.40149,8.67305196,129712.125,3,49,1037555,207511.0,0,5.78203464,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
1,2,37,6,0,0,37000000.0,2000000.0,1.0,1,1,0,0.0,1,0.0,6,0,0,1,0,0,123,-1,20,0.0,0.0,0.0,0
839915,3,26,0,4380,0,13850.21103,10.71537001,104989.375,3,3,839858,167971.6,0,7.143580005,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
109533,3,26,0,5755,0,106205.4358,82.16701816,13691.625,4,11,109471,21894.2,0,54.77801211,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
115804,4,116,29,223,223,8704.362544,69.08224241,16543.42857,3,3,91891,30630.33333,0,34.5411212,29,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
4618922,4,24,6,0,0,5.196017599,0.866002933,1539640.667,239,239,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
33238,3,26,0,11595,0,349990.9742,210.6023226,5539.666667,50,50,33110,11036.66667,0,120.3441844,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
13136,3,26,0,5840,0,885124.8477,685.1400731,1642.0,17,17,13089,2617.8,0,456.7600487,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
7929633,4,24,6,0,0,3.026621787,0.504436964,2643211.0,243,243,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,675.0,0.0,0.0,1
